Condo/Co-op,39109 Guardino Dr #239,Fremont,CA,94538,575000,2,1.0,Not Listed,857,266122,1987
Single Family Residential,1570 12th Ave,San Francisco,CA,94122,2795000,4,2.5,SF District 2,2925,3001,1909
Condo/Co-op,1155 Leavenworth St #17,San Francisco,CA,94109,379000,0,1.0,SF District 8,,3358,1911
Condo/Co-op,88 Bush St #2147,San Jose,CA,95126,998888,2,2.0,SAN JOSE,1444,,2008
Condo/Co-op,603 Natoma St #408,San Francisco,CA,94103,435000,1,1.0,SF District 9,470,11374,1992
Single Family Residential,723 Laurelwood Dr,San Mateo,CA,94403,3295000,3,2.5,SAN MATEO,2310,19000,1951
Condo/Co-op,400 Siam Ter #4,Sunnyvale,CA,94089,1443994,2,2.0,Sunnyvale,1360,,2025
Condo/Co-op,1 Baldwin Ave #214,San Mateo,CA,94401,199000,1,1.0,SAN MATEO,968,,1988
Single Family Residential,4989 Mayfield Dr,Fremont,CA,94536,1549950,3,3.0,GLENMOOR,1744,8914,1954
Condo/Co-op,1303 Barbet Cir #1,Sunnyvale,CA,94087,1872500,4,3.0,SUNNYVALE,2037,,2023
Condo/Co-op,461 2nd St Unit 135C,San Francisco,CA,94107,1200000,1,1.0,SF District 9,1317,56167,1907
Condo/Co-op,45258 Tom Blalock St #403,Fremont,CA,94539,1080000,2,2.5,Not Listed,1608,,2020
Condo/Co-op,1053 Dewberry Pl #201,San Jose,CA,95131,998000,2,2.5,SAN JOSE,1661,,2014
Condo/Co-op,175 Bluxome St #213,San Francisco,CA,94107,749000,2,2.0,SF District 9,1072,,1998
Single Family Residential,1936 Kammerer Ave,San Jose,CA,95116,1000000,3,1.0,Alum Rock,1056,5330,1940
Condo/Co-op,250 Santa Fe Ter #314,Sunnyvale,CA,94085,849999,2,2.0,Sunnyvale,1061,,1995
Multi-Family (2-4 Unit),807 Farm Dr,San Jose,CA,95136,1760000,8,4.0,San Jose,3451,7215,1963
Condo/Co-op,2200 Sacramento St #701,San Francisco,CA,94115,1695000,2,2.0,SF District 7,1040,17550,1964
Townhouse,1372 Sydney Dr,Sunnyvale,CA,94087,1988000,4,2.5,SUNNYVALE,1871,1781,1974
Multi-Family (2-4 Unit),660 8th Ave,San Francisco,CA,94118,2290000,,,San Francisco,3084,3600,1923
Condo/Co-op,39931 Cedar Blvd #114,Newark,CA,94560,615000,2,2.0,Newark,1071,,1985
Condo/Co-op,201 Harrison St #809,San Francisco,CA,94105,799000,1,1.0,SF District 9,733,38450,1991
Multi-Family (2-4 Unit),1120 Davis St,Redwood City,CA,94061,1528000,5,3.0,REDWOOD CITY,2887,5700,1954
Townhouse,555 Fulton St #102,San Francisco,CA,94102,1925000,3,2.0,SF District 6,1972,44250,2020
Townhouse,1107 Artemesia Ter #4,Sunnyvale,CA,94086,2070995,4,4.0,Sunnyvale,2219,,2024
Condo/Co-op,1883 Agnew Rd #366,Santa Clara,CA,95054,749000,1,1.0,SANTA CLARA,870,,2006
Townhouse,Residence 1B1 Plan,Fremont,CA,94538,1179880,2,2.5,Fremont,1350,,
Single Family Residential,3811 Mckee Rd,San Jose,CA,95127,1399999,4,2.0,SAN JOSE,1649,7250,1950
Condo/Co-op,35 28th Ave #109,San Mateo,CA,94403,848000,2,2.0,SAN MATEO,1176,,1974
Other,0 Allen,Woodside,CA,94062,3999000,,,WOODSIDE,,918680,
Townhouse,37856 Bright Cmn,Fremont,CA,94536,1350000,3,2.5,FREMONT,1717,2246,1977
Single Family Residential,210 Uplands Dr,Hillsborough,CA,94010,14999000,6,4.5,HILLSBOROUGH,5030,78880,1949
Multi-Family (2-4 Unit),2835 Octavia St,San Francisco,CA,94123,4000000,8,,SF District 7,2846,5092,1922
Single Family Residential,Meridian at McClellan Unit 5 Plan,Cupertino,CA,95014,5450000,5,4.0,Cupertino,3887,,
Condo/Co-op,755 Bonita Pl,San Jose,CA,95116,599000,2,2.0,SAN JOSE,1010,,2005
Multi-Family (2-4 Unit),3859-3863 18th St,San Francisco,CA,94114,1695000,6,4.0,SF District 5,3496,2850,1910
Condo/Co-op,815 N Humboldt St #318,San Mateo,CA,94401,728000,2,1.0,SAN MATEO,903,,1965
Multi-Family (2-4 Unit),1024-1026 Masonic Ave,San Francisco,CA,94117,3198000,7,3.0,SF District 5,4997,2750,1904
Condo/Co-op,Odin Plan,Milpitas,CA,95035,1594995,4,3.5,Milpitas,2079,,
Single Family Residential,9060 Enterprise Dr,Newark,CA,94560,1499880,3,3.5,Newark,2201,,2024
Single Family Residential,2385 Azevedo Pkwy,San Jose,CA,95125,1299000,3,3.5,SAN JOSE,1884,1973,2006
Single Family Residential,132 San Ramon Dr,San Jose,CA,95111,2100000,14,5.0,San Jose,4336,32513,1973
Single Family Residential,14 Peninsula Ave,Burlingame,CA,94010,3999999,4,4.5,BURLINGAME,2301,5184,2023
Condo/Co-op,Leona Plan,Milpitas,CA,95035,1589995,4,3.0,Milpitas,1964,,
Condo/Co-op,1177 California St #1511,San Francisco,CA,94108,440000,0,1.0,SF District 8,437,,1978
Single Family Residential,2418 30th Ave,San Francisco,CA,94116,1895000,5,4.0,SAN FRANCISCO,2464,2996,1926
Condo/Co-op,2250 Monroe St #167,Santa Clara,CA,95050,700000,2,1.0,SANTA CLARA,858,,1987
Townhouse,825 Lakeshore Dr,Redwood City,CA,94065,1699999,3,2.0,REDWOOD CITY,2056,452708,1989
Single Family Residential,1534 26th Ave,San Francisco,CA,94122,1385000,3,1.0,SF District 2,1485,2996,1941
Multi-Family (5+ Unit),628 Waverley St,Palo Alto,CA,94301,5550000,15,14.0,PALO ALTO,4200,5250,1904
Townhouse,Residence F1 Plan,Fremont,CA,94536,1298880,3,2.0,Fremont,1672,,
Single Family Residential,1182 Glenn Ave,San Jose,CA,95125,2795000,4,3.0,SAN JOSE,2710,6500,1928
Single Family Residential,1940 Glen Una Ave,San Jose,CA,95125,1498000,2,2.0,SAN JOSE,1413,5512,1939
Mobile/Manufactured Home,600 E Weddell Dr #258,Sunnyvale,CA,94089,249900,3,2.0,SUNNYVALE,1076,,1968
Single Family Residential,1531 41st Ave,San Francisco,CA,94122,1100000,3,2.0,SAN FRANCISCO,1500,2996,1938
Townhouse,1093 Gaviota Ter,Sunnyvale,CA,94085,1590000,4,3.5,SUNNYVALE,1906,1273,2012
Single Family Residential,1310 -1340 Homestead Rd,Santa Clara,CA,95050,3199900,11,8.0,SANTA CLARA,5760,5760,1912
PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT
Townhouse,2727 Montecito Vista Way,San Jose,CA,95111,1230000,4,3.5,SAN JOSE,2126,1495,2015
Single Family Residential,591 Orvis Ave,San Jose,CA,95112,800000,2,1.0,SAN JOSE,1040,4680,1901
Single Family Residential,9040 Enterprise Dr,Newark,CA,94560,1459880,3,3.5,Newark,2152,,2024
Single Family Residential,1139 Kansas St,San Francisco,CA,94107,998000,3,1.0,SF District 9,1220,2500,1907
Townhouse,Residence 2B1 Plan,Fremont,CA,94538,1163880,2,2.5,Fremont,1329,,
Condo/Co-op,880 E Fremont Ave #725,Sunnyvale,CA,94087,818000,2,2.0,SUNNYVALE,930,,1987
Condo/Co-op,1730 Halford Ave #353,Santa Clara,CA,95051,449000,1,1.0,SANTA CLARA,678,,1970
Single Family Residential,1090 Carolyn Ave,San Jose,CA,95125,2995000,2,1.5,SAN JOSE,1861,12555,1929
Condo/Co-op,1853 Almaden Rd #305,San Jose,CA,95125,799800,2,2.0,SAN JOSE,1067,,2023
Condo/Co-op,400 Grove St #209,San Francisco,CA,94102,1100000,2,2.0,SF District 6,1012,11271,2015
Condo/Co-op,320 Auburn Way #25,San Jose,CA,95129,598000,2,1.0,SAN JOSE,924,924,1970
Single Family Residential,1929 Bryant St,Palo Alto,CA,94301,8995000,4,3.0,PALO ALTO,2200,12373,1952
Single Family Residential,127 Putnam St,San Francisco,CA,94110,1159000,3,2.0,SF District 9,1525,1751,1962
Single Family Residential,2418 Scanlan Pl,Santa Clara,CA,95050,1800000,3,2.0,Santa Clara,1170,5519,1955
Single Family Residential,8889 Wine Valley Cir,San Jose,CA,95135,1625000,2,2.0,SAN JOSE,2513,7418,1996
Single Family Residential,4 W Santa Inez Ave,San Mateo,CA,94402,1450000,4,1.0,San Mateo,1350,5508,1917
Townhouse,530 La Conner Dr #27,Sunnyvale,CA,94087,899999,2,2.0,SUNNYVALE,972,440,1972
Townhouse,201 Stone Pine Ter #2,Sunnyvale,CA,94086,1611050,2,2.5,Sunnyvale,1658,,2025
Townhouse,Plan 3B Plan,Mountain View,CA,94040,1753990,3,2.5,Mountain View,1532,,
Condo/Co-op,2637 24th St #3,San Francisco,CA,94110,950000,2,2.5,SF District 9,1153,3315,2005
Single Family Residential,771 Barron Ave,Palo Alto,CA,94306,5060000,4,4.5,PALO ALTO,2861,8368,2024
Multi-Family (2-4 Unit),418 Central Ave,San Francisco,CA,94117,1998000,6,3.0,San Francisco,2919,2029,1900
Condo/Co-op,47144 Male Ter #83,Fremont,CA,94539,698000,2,2.0,WARM SPRINGS,894,17930,1987
Condo/Co-op,1982 W Bayshore Rd #332,East Palo Alto,CA,94303,595000,1,1.0,EAST PALO ALTO,776,823,2002
Single Family Residential,1535 Cowper St,Palo Alto,CA,94301,7988000,6,4.0,Palo Alto,2750,10000,1926
Condo/Co-op,38500 Paseo Padre Pkwy #306,Fremont,CA,94536,599000,2,1.0,Fremont,950,185282,1970
Townhouse,39311 Del Oro Terraza,Fremont,CA,94538,1165000,3,3.0,FREMONT,1698,,2001
Condo/Co-op,4388 El Camino Real #338,Los Altos,CA,94022,815000,1,1.0,Los Altos,787,763,2009
Condo/Co-op,688 Mariners Island Blvd #112,San Mateo,CA,94404,568000,1,1.0,SAN MATEO,706,,1968
Single Family Residential,57 Cayuga Ave,San Francisco,CA,94112,799900,2,1.0,SF District 10,800,2143,1900
Condo/Co-op,4926 Lowry Rd,Union City,CA,94587,625000,2,1.5,UNION CITY,888,,1985
Condo/Co-op,238 El Rancho Verde Dr,San Jose,CA,95116,550000,2,1.0,699 - Not Defined,881,1451,1977
Single Family Residential,1421 Blossom Hill Rd,San Jose,CA,95118,1500000,3,2.0,SAN JOSE,1189,6098,1960
Condo/Co-op,1412 Alegria Loop,San Jose,CA,95128,935000,2,2.5,SAN JOSE,1860,,2002
Condo/Co-op,170 King St #211,San Francisco,CA,94107,870000,2,2.0,SF District 9,900,42969,2007
Multi-Family (2-4 Unit),1182 Bismarck Dr,Campbell,CA,95008,1575000,5,2.0,CAMPBELL,1790,8056,1959
Condo/Co-op,11 Franklin St #402,San Francisco,CA,94102,595000,1,1.0,SF District 6,524,6605,2016
Condo/Co-op,137 Aurora Plz,Union City,CA,94587,483000,2,1.0,UNION CITY,685,49234,1984
Condo/Co-op,101 Telegraph Hill Blvd Unit A,San Francisco,CA,94133,2700000,2,2.0,SF District 8,1538,7487,1940
Mobile/Manufactured Home,1225 Vienna Dr #726,Sunnyvale,CA,94089,314900,2,3.0,SUNNYVALE,1560,,2022
Single Family Residential,16162 E Mozart Ave,Los Gatos,CA,95032,3949000,5,4.5,LOS GATOS,3826,8437,2024
Condo/Co-op,1750 Halford Ave #302,Santa Clara,CA,95051,648000,2,2.0,SANTA CLARA,983,,1970
Single Family Residential,313 Beacon Shores Dr,Redwood City,CA,94065,1498000,2,2.5,REDWOOD CITY,1270,2624,1986
Condo/Co-op,169 Belvedere St,San Francisco,CA,94117,1295000,2,1.5,SF District 5,1035,3111,1908
Townhouse,668 N Capitol Ave,San Jose,CA,95133,1098950,4,4.0,San Jose,1774,,2009
Single Family Residential,526 Leland Ave,San Francisco,CA,94134,899000,2,1.0,SF District 10,960,2495,1910
Condo/Co-op,2200 Agnew Rd #212,Santa Clara,CA,95054,725000,2,2.0,Santa Clara,1048,1648,1982
Condo/Co-op,47069 Benns Ter #33,Fremont,CA,94539,659000,2,2.0,WARM SPRINGS,926,1896,1987
Condo/Co-op,670 10th Ave,San Francisco,CA,94118,1200000,2,1.0,699 - Not Defined,1438,3033,1921
Single Family Residential,115 W William St,San Jose,CA,95110,1599000,4,,SAN JOSE,2760,4400,1908
Mobile/Manufactured Home,1225 Vienna Dr #730,Sunnyvale,CA,94089,334900,2,3.0,SUNNYVALE,1580,,2022
Townhouse,2746 Fricka Ct,San Jose,CA,95121,719000,3,2.0,SAN JOSE,1176,900,1973
Single Family Residential,133 Hancock St,San Francisco,CA,94114,1595000,2,2.0,SF District 5,1080,2561,1923
Condo/Co-op,401 Crescent Ct #4206,San Francisco,CA,94134,598000,2,2.0,BAYVIEW,935,114415,2007
Townhouse,390 Meridian Ave,San Jose,CA,95126,998000,3,2.5,SAN JOSE,1696,,2001
Single Family Residential,3464 17th St,San Francisco,CA,94110,1825000,3,3.0,SF District 5,1944,3449,1907
Condo/Co-op,400 Siam Ter #8,Sunnyvale,CA,94089,1422543,2,2.0,Sunnyvale,1357,,2025
Single Family Residential,1104 Eden Bower Ln,Redwood City,CA,94061,2448000,3,2.5,REDWOOD CITY,2000,9775,1963
Condo/Co-op,505 Cypress Point Dr #52,Mountain View,CA,94043,599000,1,1.0,MOUNTAIN VIEW,662,,1971
Multi-Family (2-4 Unit),1237 Coronado Dr,Sunnyvale,CA,94086,2528000,9,4.0,Sunnyvale,3763,7526,1963
Single Family Residential,660 Palo Alto Ave,Palo Alto,CA,94301,3475000,3,2.0,PALO ALTO,2400,4792,1921
Condo/Co-op,1810 Polk St #202,San Francisco,CA,94109,699000,1,1.0,SF District 8,782,5904,2006
Single Family Residential,2899 Mayglen Ct,San Jose,CA,95133,1999999,4,2.5,SAN JOSE,1787,6000,1969
Single Family Residential,1849 Rigoletto Dr,San Jose,CA,95122,1100000,4,2.0,Not Listed,1232,5100,1964
Single Family Residential,250 Ortega St,San Francisco,CA,94122,1295000,5,3.0,SF District 2,2810,3249,1937
Townhouse,Plan 3 Plan,Palo Alto,CA,94303,2033000,3,3.5,Palo Alto,1770,,
Townhouse,Plan 5B Plan,Mountain View,CA,94040,2042990,4,3.5,Mountain View,1711,,
Single Family Residential,Meridian at McClellan Unit 6 Plan,Cupertino,CA,95014,5700000,5,5.0,Cupertino,4170,,
Condo/Co-op,3318 California St #2,San Francisco,CA,94118,1950000,2,3.0,SF District 7,,3646,2000
Other,284 Elmwood St,Mountain View,CA,94043,4700000,7,4.5,MOUNTAIN VIEW,3600,9148,1961
Condo/Co-op,980 Kiely Blvd #118,Santa Clara,CA,95051,429900,1,1.0,WOODSBOROUGH,622,696,1971
Townhouse,536 Cinnamon Dr,San Jose,CA,95111,775000,4,2.5,SAN JOSE,1461,1470,1969
Multi-Family (5+ Unit),160 N Claremont St,San Mateo,CA,94401,1900000,9,5.0,SAN MATEO,4145,5980,1900
Townhouse,1823 Passage St,Milpitas,CA,95035,1311935,2,2.5,Milpitas,1271,,2024
Townhouse,Residence 4A Plan,Fremont,CA,94538,1433880,3,3.5,Fremont,1796,,
Mobile/Manufactured Home,655 655 S. 34th St #48,San Jose,CA,95116,268900,2,2.0,SAN JOSE,820,,1962
Single Family Residential,81 Castillo Ln,Milpitas,CA,95035,1895000,4,3.5,MILPITAS,2406,1845,2012
Single Family Residential,3265-7 Mission St,San Francisco,CA,94110,1995950,3,1.0,MISSION,3077,4005,1910
Single Family Residential,827 Chestnut St,Redwood City,CA,94063,1050000,2,1.0,REDWOOD CITY,1160,5000,1946
Townhouse,3388 Landess Ave Unit B,San Jose,CA,95132,690000,2,1.5,SAN JOSE,976,901,1970
PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT
Single Family Residential,3412 Market St,San Francisco,CA,94114,2345689,3,2.0,SF District 5,1468,2077,1904
Single Family Residential,1488 Sunland Ct,San Jose,CA,95130,2280000,4,2.0,SAN JOSE,1883,10500,1959
Condo/Co-op,5558 Judith St #1,San Jose,CA,95123,520000,2,1.0,SAN JOSE,903,,1970
Townhouse,Residence 2A1 Plan,Fremont,CA,94538,1163880,2,2.5,Fremont,1329,,
Single Family Residential,16160 E Mozart Ave,Los Gatos,CA,95032,3399000,5,4.5,LOS GATOS,3267,7050,2024
Condo/Co-op,1101 Dolores St,San Francisco,CA,94110,1795000,3,2.0,SF District 5,1695,2500,1906
Single Family Residential,1910 S White Rd,San Jose,CA,95148,1199000,4,2.0,SAN JOSE,1564,6018,1965
Single Family Residential,1394 Oslo Ln,San Jose,CA,95118,1648000,3,2.0,San Jose,1273,6499,1962
Condo/Co-op,8563 Leeward Way,Newark,CA,94560,1199000,3,3.5,Not Listed,1682,,2019
Single Family Residential,1136 Idaho St,San Jose,CA,95126,1999999,4,3.0,SAN JOSE,3086,5000,1990
Mobile/Manufactured Home,1358 Oakland Rd #109,San Jose,CA,95112,329900,3,2.0,SAN JOSE,1120,,1988
Townhouse,3489 Vision Cmn #1000,Fremont,CA,94538,1198880,2,2.5,Fremont,1329,,2024
Condo/Co-op,3281 Rocky Water Ln Unit A,San Jose,CA,95148,688000,2,2.0,SAN JOSE,1131,,1981
Multi-Family (2-4 Unit),1084-1086 Portola Ave,San Jose,CA,95126,2795000,6,4.0,SAN JOSE,3284,7831,2002
Single Family Residential,3939 Kingridge Dr,San Mateo,CA,94403,2595000,5,3.0,SAN MATEO,2470,22050,1959
Condo/Co-op,1211 Caspian Sea Dr,San Jose,CA,95126,778000,2,1.0,SAN JOSE,900,3545,1977
Condo/Co-op,2820 Greenwich St #1,San Francisco,CA,94123,1225000,3,2.0,SF District 7,1230,2000,1964
Single Family Residential,10320 Wunderlich Dr,Cupertino,CA,95014,3188888,4,3.5,CUPERTINO,1830,5100,2024
Condo/Co-op,1117 Noe St,San Francisco,CA,94114,1050000,2,1.0,SF District 5,1000,3463,1910
Multi-Family (5+ Unit),727 E Duane Ave,Sunnyvale,CA,94085,4888888,20,12.0,SUNNYVALE,9276,19800,1958
Single Family Residential,1919 Webster St,Palo Alto,CA,94301,11900000,6,5.0,PALO ALTO,5063,8309,2015
Condo/Co-op,1 Baldwin Ave #516,San Mateo,CA,94401,319000,2,2.0,SAN MATEO,1100,,1988
Condo/Co-op,308 Torrey Pine Ter #604,Sunnyvale,CA,94086,2406871,3,3.5,Sunnyvale,2734,,2025
Mobile/Manufactured Home,3300 Narvaez  #166 Ave #166,San Jose,CA,95136,185000,2,1.0,SAN JOSE,800,,1968
Single Family Residential,176 N 24th St,San Jose,CA,95116,988888,3,2.0,SAN JOSE,1464,5080,1979
Single Family Residential,3101 Waverly Ave,Redwood City,CA,94063,1598000,3,2.0,REDWOOD CITY,1630,6000,1940
Multi-Family (2-4 Unit),1640 Crucero Dr,San Jose,CA,95122,1600000,7,4.0,SAN JOSE,2734,6708,1962
Condo/Co-op,1458 Hudson St #116,Redwood City,CA,94061,712500,2,1.0,San Mateo County,980,1146,1970
Multi-Family (2-4 Unit),1237 Coronado Dr,Sunnyvale,CA,94086,2528000,9,4.0,Sunnyvale,3763,7526,1963
Single Family Residential,13010 Clayton Rd,San Jose,CA,95127,1870000,4,3.0,SAN JOSE,2749,102366,1964
Single Family Residential,627 Adams St,Redwood City,CA,94061,1000000,2,2.0,REDWOOD CITY,1060,3200,1937
Condo/Co-op,1800 Turk St #103,San Francisco,CA,94115,699000,2,1.0,SF District 6,963,4512,1991
Single Family Residential,1162 Locust St,San Jose,CA,95110,945000,4,2.0,SAN JOSE,1356,5535,1926
Condo/Co-op,526 23rd Ave #2,San Francisco,CA,94121,1365000,3,2.0,SF District 1,1736,2980,1999
Condo/Co-op,273 Waters Park Cir,San Mateo,CA,94403,1888000,4,2.5,SAN MATEO,1807,,2022
Single Family Residential,38011 Temple Way,Fremont,CA,94536,1899000,5,3.0,PARKMONT,2492,10572,1954
Single Family Residential,1157 Raposa Dr,San Jose,CA,95121,1799999,5,4.5,San Jose,3307,8850,1980
Vacant Land,"808 Colleen Dr, Parcel 5, Lot 45",San Jose,CA,95123,949000,,,SAN JOSE,
Multi-Family (5+ Unit),334 Leavenworth St,San Francisco,CA,94102,2750000,13,,SF District 8,10080,1812,1926
Single Family Residential,2465 Tecado Ter,Fremont,CA,94539,8498000,6,8.0,MISSION SAN JOSE,12075,900821,1993
Condo/Co-op,1 Hawthorne St Unit 3D,San Francisco,CA,94105,725000,1,1.0,SF District 9,841,12410,2010
Single Family Residential,2920 Sunset Ter,San Mateo,CA,94403,1995000,3,2.0,SAN MATEO,1425,6380,1951
Single Family Residential,4602 Middle Park Dr,San Jose,CA,95135,2998000,5,4.0,SAN JOSE,3811,8009,2002
Condo/Co-op,120 Saratoga Ave #74,Santa Clara,CA,95051,618000,2,2.0,SANTA CLARA,950,,1969
Condo/Co-op,1 Steuart Ln #906,San Francisco,CA,94105,7200000,3,3.0,SF District 9,2559,,
Condo/Co-op,1500 Francisco St #11,San Francisco,CA,94123,1995000,3,2.0,SF District 7,1787,4771,1924
Condo/Co-op,39935 Parada St Unit B,Newark,CA,94560,699000,2,2.0,waterfdnrt,1301,,1984
Single Family Residential,3502 Hoover St,Redwood City,CA,94063,1600000,6,5.0,Redwood City,2298,7400,1939
Mobile/Manufactured Home,1225 Vienna Dr #241,Sunnyvale,CA,94089,349000,3,2.0,SUNNYVALE,1830,,2020
Mobile/Manufactured Home,2580 Senter Rd #515,San Jose,CA,95111,250000,2,2.0,SAN JOSE,816,,1976
Condo/Co-op,38500 Paseo Padre Pkwy #215,Fremont,CA,94536,575000,2,1.0,PARKMONT,950,185282,1970
Condo/Co-op,550 South Van Ness Ave #409,San Francisco,CA,94110,600000,1,1.0,SF District 9,800,13130,1992
Condo/Co-op,986 South Van Ness Ave #501,San Francisco,CA,94110,625000,1,1.0,SF District 9,,5222,
Townhouse,Residence T1 Plan,Fremont,CA,94536,1198880,3,2.5,Fremont,1407,,
Condo/Co-op,1A Plan,Sunnyvale,CA,94086,898565,1,1.0,Sunnyvale,962,,
Mobile/Manufactured Home,1111 Morse Ave #21,Sunnyvale,CA,94089,202888,2,2.0,SUNNYVALE,1488,,1975
Condo/Co-op,1862 Ellis St Unit B,San Francisco,CA,94115,625000,2,1.0,SF District 6,875,75086,1986
Condo/Co-op,946 Stockton St Unit 18B,San Francisco,CA,94108,680000,2,1.5,SF District 8,825,10062,1970
Condo/Co-op,925 The Alameda #101,San Jose,CA,95126,840000,1,1.5,SAN JOSE,1082,,2006
Vacant Land,38555 Overacker Ave,Fremont,CA,94536,15000000,0,,,,89010,
Single Family Residential,36567 Darvon St,Newark,CA,94560,1349000,3,2.0,NEWARK,1478,5040,1955
Townhouse,36 Rebecca Ln,San Francisco,CA,94124,729000,2,2.0,SAN FRANCISCO,1255,1040,1992
Townhouse,8 Buccaneer Ln,Redwood Shores,CA,94065,1595000,3,2.5,Redwood Shores,1400,739720,1995
Single Family Residential,30971 Watkins St,Union City,CA,94587,1398000,5,4.0,Union City,1802,5400,1924
Multi-Family (2-4 Unit),6471 Bollinger Rd,Cupertino,CA,95014,1850000,5,2.0,CUPERTINO,1989,8241,1962
Condo/Co-op,3578 Rambla Pl #133,Santa Clara,CA,95051,1588000,1,1.5,LAWRENCE,1840,,2021
Mobile/Manufactured Home,5770 Winfield Blvd #37,San Jose,CA,95123,495000,3,2.0,SAN JOSE,1655,,1998
Condo/Co-op,1 Steuart Ln #505,San Francisco,CA,94105,3555000,2,2.0,SF District 9,1770,,2021
Townhouse,139 Escobar Ave,Los Gatos,CA,95032,1225000,2,2.0,LOS GATOS,1015,1889,1972
Condo/Co-op,451 Kansas St #547,San Francisco,CA,94107,749000,1,1.0,SF District 9,694,80311,2007
Condo/Co-op,301 Arlington St,San Francisco,CA,94131,799000,2,1.0,SF District 5,999,1454,1910
Condo/Co-op,1055 N Capitol Ave #72,San Jose,CA,95133,430000,1,1.0,San Jose,632,632,1981
Townhouse,126 Sennett Ter,Fremont,CA,94536,1466223,4,2.5,Fremont,1690,,2024
Single Family Residential,2379 Cresthaven St,Milpitas,CA,95035,1960000,3,2.5,MILPITAS,1953,3700,1994
Mobile/Manufactured Home,485 MILL POND #285,San Jose,CA,95125,279000,2,2.0,SAN JOSE,1440,,1977
Single Family Residential,10390 Clayton Rd,San Jose,CA,95127,1895000,3,2.0,SAN JOSE,1515,27722,1947
Vacant Land,0 10101 Pasadena Avenue Ave,Cupertino,CA,95014,14000000,,,Cupertino,,3001,
Multi-Family (2-4 Unit),1851 Woodland Ave,East Palo Alto,CA,94303,1795000,8,4.0,EAST PALO ALTO,2920,11848,1953
Single Family Residential,158 Southsun Ct,San Jose,CA,95138,1399888,4,2.0,SANTA TERESA,1355,8706,1981
Condo/Co-op,532 Channing Ave #301,Palo Alto,CA,94301,2595000,3,2.5,PALO ALTO,2088,,1981
Condo/Co-op,2409 Sequester Ct,San Jose,CA,95133,649950,2,2.0,SAN JOSE,979,,1983
Single Family Residential,121 Peralta Ave,San Francisco,CA,94110,1290000,3,2.0,SF District 9,1154,1746,1908
Multi-Family (2-4 Unit),1241 Coronado Dr,Sunnyvale,CA,94086,2528000,9,4.0,Sunnyvale,3763,7526,1963
Mobile/Manufactured Home,5770 Winfield Blvd #130,San Jose,CA,95123,499000,3,2.0,SAN JOSE,1620,,2005
Single Family Residential,918 Fleetwood Dr,San Mateo,CA,94402,1698000,3,2.0,SAN MATEO,1890,7100,1948
Condo/Co-op,1388 Gough St #402,San Francisco,CA,94109,949000,2,2.0,SAN FRANCISCO,1187,,1993
Single Family Residential,8159 Peachtree Ave,Newark,CA,94560,1550000,4,2.0,Newark,1708,7200,1974
Condo/Co-op,2177 3rd St #506,San Francisco,CA,94107,1295000,2,2.0,SF District 9,958,29581,2020
Condo/Co-op,175 W Saint James #708,San Jose,CA,95110,799000,2,2.0,San Jose,1103,,2006
Single Family Residential,1646 Catherine St,Santa Clara,CA,95050,1888888,3,2.0,SANTA CLARA,1707,4794,1910
Townhouse,4555 Capitol Reef Ct,San Jose,CA,95136,972999,3,2.5,SAN JOSE,1496,1699,1973
Condo/Co-op,37311 Aspenwood Cmn #103,Fremont,CA,94536,499000,2,2.0,MEADOWBROOK,990,355,1985
Mobile/Manufactured Home,3015 E Bayshore Rd #206,Redwood City,CA,94063,339000,3,2.0,REDWOOD CITY,1000,,2019
Single Family Residential,7590 Snow Ave,Newark,CA,94560,498000,2,1.0,NEWARK,732,3550,1904
Condo/Co-op,880 E Fremont Ave #304,Sunnyvale,CA,94087,625000,1,1.0,Sunnyvale,733,734,1987
Townhouse,Residence 5B Plan,Fremont,CA,94538,1633880,4,3.5,Fremont,2313,,
Single Family Residential,148 Kingsley Ave,Palo Alto,CA,94301,6499000,7,7.0,PALO ALTO,5575,10000,2000
Single Family Residential,1398 Boysea Dr,San Jose,CA,95118,1398000,3,1.5,SAN JOSE,1180,6300,1962
Condo/Co-op,505 Cypress Point Dr #209,Mountain View,CA,94043,875000,2,2.0,MOUNTAIN VIEW,1105,,1971
Condo/Co-op,1149 Bird Ave #1,San Jose,CA,95125,869888,2,2.0,SAN JOSE,879,,1981
Condo/Co-op,1 Baldwin Ave #217,San Mateo,CA,94401,550000,2,2.0,SAN MATEO,1400,1400,1988
Condo/Co-op,197 E Warren Cmn,Fremont,CA,94539,799000,3,2.0,WARM SPRINGS,1204,100651,1982
Condo/Co-op,3402 Pinewood Ter #212,Fremont,CA,94536,399900,1,1.0,FREMONT,714,,1986
Single Family Residential,2041 Cove Ct,San Jose,CA,95148,1498888,6,5.0,SAN JOSE,2054,6222,1975
Single Family Residential,96 Huntington Dr,San Francisco,CA,94132,1598000,6,4.0,SF District 3,2120,4299,1953
