SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,30 Winter Pl,San Francisco,CA,94133,2498000,3,2.5,SF District 8,1625,569,1912,15,1537,,Active,,,https://www.redfin.com/CA/San-Francisco/30-Winter-Pl-94133/home/1545240,BAREIS,425000126,N,Y,37.7998313,-122.4122027
MLS Listing,,Condo/Co-op,1 Daniel Burnham Ct #617,San Francisco,CA,94109,568000,0,1.0,SF District 8,586,46157,1988,15,969,960,Active,,,https://www.redfin.com/CA/San-Francisco/1-Daniel-Burnham-Ct-94109/unit-617/home/1771218,San Francisco MLS,425000115,N,Y,37.786783,-122.4219061
MLS Listing,,Condo/Co-op,851 Van Ness Ave #104,San Francisco,CA,94109,835000,2,2.5,San Francisco,1227,13170,2002,15,681,845,Active,,,https://www.redfin.com/CA/San-Francisco/851-Van-Ness-Ave-94109/unit-104/home/1983293,MLSListings,ML81989199,N,Y,37.7835301,-122.4213204
MLS Listing,,Condo/Co-op,280 Spear St Unit 37B,San Francisco,CA,94105,3495000,3,3.0,SF District 9,2196,47916,2022,15,1592,1860,Active,January-18-2025 12:00 PM,January-18-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-37B/home/178417774,San Francisco MLS,425000104,N,Y,37.7901615,-122.3913352
MLS Listing,,Single Family Residential,1026 Masonic Ave,San Francisco,CA,94117,1299000,3,1.5,SF District 5,1752,2750,1904,15,741,,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1026-Masonic-Ave-94117/home/194092209,San Francisco MLS,425000073,N,Y,37.7717255,-122.4453292
MLS Listing,,Condo/Co-op,220 Lombard St #317,San Francisco,CA,94111,810000,1,1.0,SF District 8,880,50189,1992,15,920,1125,Active,,,https://www.redfin.com/CA/San-Francisco/220-Lombard-St-94111/unit-317/home/542229,San Francisco MLS,424082540,N,Y,37.8042436,-122.4054002
MLS Listing,,Multi-Family (2-4 Unit),1024-1026 Masonic Ave,San Francisco,CA,94117,3198000,7,3.0,SF District 5,4997,2750,1904,16,640,,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1024-1026-Masonic-Ave-94117/home/194091819,San Francisco MLS,425000066,N,Y,37.771723,-122.445279
MLS Listing,,Single Family Residential,35 Allison St,San Francisco,CA,94112,900000,3,1.0,SF District 10,1374,3001,1915,16,655,,Active,,,https://www.redfin.com/CA/San-Francisco/35-Allison-St-94112/home/1458329,San Francisco MLS,424080501,N,Y,37.7142269,-122.442192
MLS Listing,,Single Family Residential,219 Munich St,San Francisco,CA,94112,850000,5,3.0,SF District 10,1400,2500,1961,16,607,,Active,January-19-2025 01:00 PM,January-19-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/219-Munich-St-94112/home/1885710,San Francisco MLS,424079858,N,Y,37.7220052,-122.425722
MLS Listing,,Condo/Co-op,550 Innes Ave #101,San Francisco,CA,94142,499900,1,1.0,SF District 10,,5449,2016,18,,551,Active,,,https://www.redfin.com/CA/San-Francisco/550-Innes-Ave-94124/unit-101/home/191421012,MetroList,424084517,N,Y,37.7282593,-122.3686896
MLS Listing,,Other,1614-1618 Balboa St,San Francisco,CA,94121,1650000,6,2.0,SF District 1,4376,2495,1922,18,377,,Active,,,https://www.redfin.com/CA/San-Francisco/1614-1618-Balboa-St-94121/home/192639213,San Francisco MLS,424067051,N,Y,37.7769136,-122.4762862
MLS Listing,,Multi-Family (5+ Unit),11 Broderick St,San Francisco,CA,94117,2000000,5,4.0,SF District 5,3350,2500,1900,21,597,,Active,,,https://www.redfin.com/CA/San-Francisco/11-Broderick-St-94117/home/1996183,San Francisco MLS,424103612,N,Y,37.7705019,-122.4389287
MLS Listing,,Condo/Co-op,5160 Diamond Heights Blvd Unit 208C,San Francisco,CA,94131,898000,2,2.0,SF District 4,1175,7219,1972,22,764,942,Active,,,https://www.redfin.com/CA/San-Francisco/5160-Diamond-Heights-Blvd-94131/unit-208C/home/2014961,San Francisco MLS,424083687,N,Y,37.7459022,-122.4405243
MLS Listing,,Condo/Co-op,2040 Franklin St #507,San Francisco,CA,94109,1190000,2,2.0,SF District 7,1110,14332,1966,22,1072,366,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/2040-Franklin-St-94109/unit-507/home/566700,San Francisco MLS,424082437,N,Y,37.793607,-122.4245123
MLS Listing,,Condo/Co-op,5407 Diamond Heights Blvd #1,San Francisco,CA,94131,799000,2,1.0,SF District 5,840,6510,1970,25,951,438,Active,,,https://www.redfin.com/CA/San-Francisco/5407-Diamond-Heights-Blvd-94131/unit-1/home/1713644,San Francisco MLS,424083350,N,Y,37.7412264,-122.4353073
MLS Listing,,Vacant Land,0 Evans Ave,San Francisco,CA,94124,30000,,,San Francisco,,5196,,28,,,Active,,,https://www.redfin.com/CA/San-Francisco/Evans-Ave-94124/home/177206482,CRMLS,HD24252685,N,Y,37.734875,-122.373545
MLS Listing,,Vacant Land,0 Indio Dr,San Francisco,CA,94080,30000,,,San Francisco,,5196,,28,,,Active,,,https://www.redfin.com/CA/South-San-Francisco/Indio-Dr-94080/home/146933483,CRMLS,HD24252672,N,Y,37.734812,-122.373432
MLS Listing,,Condo/Co-op,188 Minna St Unit 37B,San Francisco,CA,94105,2498000,2,2.0,SF District 9,1639,33057,2005,29,1524,3288,Active,,,https://www.redfin.com/CA/San-Francisco/188-Minna-St-94105/unit-37B/home/22894750,San Francisco MLS,424103304,N,Y,37.786286,-122.4011882
MLS Listing,,Condo/Co-op,10 Innes Ct #102,San Francisco,CA,94124,778888,3,2.0,SAN FRANCISCO,1223,,2018,29,637,745,Active,,,https://www.redfin.com/CA/San-Francisco/10-Innes-Ct-94124/unit-102/home/169576550,MLSListings,ML81983322,N,Y,37.7280682,-122.3679965
MLS Listing,,Single Family Residential,340 Yerba Buena Ave,San Francisco,CA,94127,1899000,3,2.0,SF District 4,1560,3933,1948,29,1217,,Active,January-18-2025 01:00 AM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/340-Yerba-Buena-Ave-94127/home/695127,San Francisco MLS,424103172,N,Y,37.7330852,-122.459042
MLS Listing,,Single Family Residential,70 Granada Ave,San Francisco,CA,94112,1100000,3,2.0,INGELSIDE,1230,2809,1925,30,894,,Active,,,https://www.redfin.com/CA/San-Francisco/70-Granada-Ave-94112/home/1656191,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41080866,N,Y,37.7195134,-122.4569191
MLS Listing,,Condo/Co-op,188 Minna St Unit 36D,San Francisco,CA,94105,3400000,2,2.5,SF District 9,1792,33057,2005,30,1897,3721,Active,,,https://www.redfin.com/CA/San-Francisco/188-Minna-St-94105/unit-36D/home/22883996,San Francisco MLS,424084528,N,Y,37.786286,-122.4011882
